,user,country,rating
77194,55884,21,2
77195,70002,81,3
77196,21620,207,4
77197,9415,203,4
77198,29170,175,2
77199,13267,126,4
77200,52232,77,4
77201,54105,144,2
77202,32243,74,3
77203,78445,79,4
77204,78273,210,1
77205,57354,97,4
77206,69788,139,3
77207,26128,204,3
77208,60051,136,1
77209,77759,199,4
77210,47949,128,4
77211,62519,58,4
77212,19297,52,3
77213,1956,113,2
77214,55133,182,4
77215,35534,200,1
77216,78809,216,3
77217,67271,115,4
77218,73623,3,2
77219,15528,127,3
77220,46663,157,3
77221,67408,59,4
77222,31146,126,3
77223,63608,195,4
77224,66482,202,4
77225,68390,153,2
77226,37791,86,4
77227,42305,89,2
77228,2589,101,2
77229,55094,1,3
77230,1065,119,2
77231,31910,10,2
77232,60680,17,2
77233,24560,28,3
77234,12234,151,2
77235,23800,157,3
77236,30966,164,3
77237,7900,60,3
77238,41836,130,3
77239,79396,197,4
77240,64305,9,1
77241,45411,0,4
77242,79790,30,5
77243,80561,140,2
77244,46492,184,3
77245,74122,31,2
77246,18136,204,4
77247,64721,57,4
77248,78666,16,3
77249,43895,74,4
77250,20618,49,3
77251,36835,83,1
77252,30105,120,4
77253,14583,91,3
77254,39665,30,5
77255,81070,115,2
77256,4587,83,2
77257,27976,128,3
77258,56737,102,4
77259,38543,47,4
77260,45188,24,3
77261,67591,169,3
77262,72710,213,2
77263,43674,163,4
77264,54647,141,3
77265,18363,71,3
77266,60781,22,3
77267,80939,171,4
77268,23519,88,1
77269,6764,51,3
77270,74948,104,2
77271,48803,80,3
77272,33221,55,3
77273,18580,150,2
77274,23212,135,3
77275,63117,148,2
77276,46683,17,3
77277,36305,39,4
77278,12,107,3
77279,12647,43,4
77280,20321,101,2
77281,78409,99,2
77282,58269,130,2
77283,52322,49,4
77284,6509,202,3
77285,45085,119,3
77286,70236,190,4
77287,82214,137,4
77288,70090,194,2
77289,70281,4,2
77290,22380,221,4
77291,46151,172,4
77292,56895,44,3
77293,763,100,2
77294,44558,65,2
77295,38541,116,3
77296,53967,113,2
77297,69074,23,2
77298,63221,6,1
77299,28596,9,3
77300,14321,166,4
77301,78195,41,3
77302,28574,48,4
77303,66601,163,2
77304,43598,1,2
77305,25381,138,3
77306,72500,149,4
77307,50177,190,3
77308,21694,111,2
77309,65604,116,3
77310,36410,158,3
77311,43374,214,4
77312,15364,175,2
77313,26333,2,5
77314,67226,202,5
77315,12379,44,3
77316,45098,29,4
77317,57805,176,4
77318,72688,203,4
77319,49926,211,4
77320,65092,199,4
77321,41326,3,4
77322,40449,32,1
77323,69365,161,3
77324,81979,146,3
77325,58837,158,4
77326,49856,181,2
77327,31809,87,4
77328,63037,219,2
77329,42253,37,4
77330,13593,156,5
77331,47621,148,2
77332,20664,108,2
77333,75525,26,2
77334,32409,110,4
77335,73307,98,5
77336,31350,163,4
77337,27273,216,4
77338,10543,111,2
77339,707,202,3
77340,71539,0,2
77341,78926,152,4
77342,8301,129,2
77343,41474,130,4
77344,43755,55,5
77345,1768,95,2
77346,47348,184,3
77347,41924,199,3
77348,16729,204,5
77349,54524,127,3
77350,42047,38,4
77351,25853,23,2
77352,71184,43,5
77353,5636,133,5
77354,33521,106,3
77355,4161,34,4
77356,46707,83,1
77357,53146,112,2
77358,45711,52,2
77359,20517,198,1
77360,71484,217,4
77361,58057,8,4
77362,58485,40,3
77363,3352,95,2
77364,66137,148,3
77365,59227,178,5
77366,29794,96,1
77367,65066,90,3
77368,23319,156,4
77369,76202,216,3
77370,37763,75,3
77371,24484,107,1
77372,29515,137,3
77373,60109,143,2
77374,51565,76,5
77375,43611,212,3
77376,16955,178,4
77377,35145,46,2
77378,31741,174,2
77379,26227,184,4
77380,41311,137,4
77381,10615,33,4
77382,9260,164,4
77383,81862,207,2
77384,27779,97,4
77385,50623,161,4
77386,76277,43,3
77387,29782,13,3
77388,14857,45,4
77389,15736,192,3
77390,76176,118,3
77391,38071,218,2
77392,75561,80,1
77393,39441,201,4
77394,1444,119,4
77395,81403,117,3
77396,7707,39,2
77397,360,28,2
77398,56364,97,4
77399,61803,208,2
77400,56304,113,1
77401,57474,1,3
77402,9955,218,1
77403,26252,91,2
77404,7696,212,4
77405,67578,144,2
77406,11676,221,5
77407,56483,131,2
77408,38180,138,1
77409,17034,146,3
77410,25623,194,3
77411,80225,71,3
77412,44896,195,3
77413,20761,108,3
77414,77273,82,4
77415,74215,50,5
77416,50014,5,1
77417,59013,184,3
77418,14501,188,2
77419,61259,188,1
77420,23398,9,1
77421,65555,81,3
77422,39276,104,2
77423,2314,77,2
77424,10895,159,2
77425,587,213,1
77426,43163,70,2
77427,23186,89,4
77428,9432,160,4
77429,42620,175,2
77430,28285,24,3
77431,64276,176,3
77432,10519,113,3
77433,30866,177,2
77434,10435,42,3
77435,2398,60,1
77436,57384,114,3
77437,77010,34,2
77438,20537,122,2
77439,31926,127,3
77440,82532,48,2
77441,51149,200,2
77442,15498,136,1
77443,4567,31,3
77444,15813,218,2
77445,21747,202,4
77446,40433,165,2
77447,4175,155,4
77448,61631,62,4
77449,70188,12,3
77450,45300,87,4
77451,6292,70,1
77452,9740,46,2
77453,76737,95,4
77454,60631,92,4
77455,7097,198,3
77456,47341,136,3
77457,33207,144,4
77458,66747,172,2
77459,20612,132,2
77460,30216,79,3
77461,80121,114,1
77462,9339,62,5
77463,33138,209,2
77464,28050,52,2
77465,1195,51,4
77466,27584,172,2
77467,10784,213,2
77468,59904,175,4
77469,40222,163,3
77470,58319,80,2
77471,60789,128,2
77472,49351,11,3
77473,49433,97,5
77474,6707,71,3
77475,38802,3,2
77476,71564,76,3
77477,54758,36,2
77478,59369,149,3
77479,68601,73,4
77480,31915,57,3
77481,60123,53,2
77482,51426,185,3
77483,75,99,2
77484,10279,202,5
77485,55277,197,2
77486,63675,39,2
77487,38345,20,4
77488,25352,90,3
77489,19447,66,4
77490,20386,26,3
77491,10502,67,4
77492,48447,75,3
77493,19742,219,2
77494,59681,196,3
77495,57018,18,3
77496,18041,63,4
77497,54588,207,3
77498,19499,115,4
77499,60458,121,2
77500,22439,164,2
77501,76574,189,3
77502,26380,155,3
77503,22544,149,3
77504,33910,190,2
77505,49996,129,4
77506,36019,101,4
77507,74074,147,3
77508,33439,172,2
77509,62596,116,2
77510,6563,144,2
77511,7796,204,3
77512,58946,75,2
77513,19351,148,2
77514,12672,197,4
77515,28590,76,4
77516,11333,11,2
77517,25778,220,4
77518,37524,196,4
77519,12566,14,2
77520,34268,192,2
77521,34651,163,3
77522,74781,51,3
77523,33540,123,2
77524,23260,80,3
77525,13351,62,4
77526,27817,59,3
77527,9940,209,4
77528,63608,116,4
77529,31081,160,4
77530,39140,79,4
77531,60620,176,3
77532,12541,199,2
77533,34863,15,3
77534,9439,120,2
77535,7633,13,5
77536,64455,87,3
77537,31704,165,4
77538,71394,20,3
77539,55190,138,1
77540,8210,213,2
77541,48487,45,2
77542,31346,61,1
77543,52567,172,4
77544,35008,56,5
77545,20612,96,2
77546,45815,137,5
77547,82161,123,3
77548,26027,121,2
77549,66287,49,4
77550,20098,110,4
77551,36571,110,4
77552,52518,81,3
77553,24559,128,3
77554,64690,213,1
77555,55733,82,4
77556,35155,109,3
77557,25709,189,2
77558,53644,132,4
77559,27836,210,1
77560,64198,134,2
77561,51455,217,3
77562,17720,141,4
77563,69955,13,3
77564,35034,59,2
77565,23149,4,2
77566,79902,165,2
77567,32239,86,4
77568,42549,35,4
77569,75569,204,3
77570,59824,192,4
77571,67402,25,1
77572,1031,112,4
77573,17986,193,2
77574,9215,64,3
77575,9169,204,3
77576,67862,59,3
77577,27320,152,5
77578,3402,47,4
77579,13917,189,2
77580,9764,134,2
77581,63677,177,4
77582,74514,50,5
77583,45169,134,3
77584,67528,208,4
77585,920,214,3
77586,40333,159,3
77587,39748,128,3
77588,9867,144,2
77589,68807,35,3
77590,13015,59,2
77591,62169,188,1
77592,66128,220,5
77593,6103,148,4
77594,845,135,3
77595,17323,113,2
77596,29649,8,3
77597,65265,173,3
77598,21462,180,2
77599,20605,18,1
77600,79198,4,4
77601,76976,132,3
77602,80098,20,3
77603,34519,91,2
77604,77082,191,4
77605,65500,21,3
77606,22169,23,4
77607,55503,114,3
77608,71430,70,2
77609,21855,82,2
77610,79273,170,3
77611,44998,6,2
77612,74609,46,4
77613,30741,5,3
77614,33551,212,4
77615,33275,210,1
77616,70898,45,2
77617,41958,40,4
77618,53816,111,2
77619,59466,137,4
77620,53801,119,3
77621,63363,41,3
77622,26699,175,2
77623,67235,170,4
77624,25682,172,3
77625,29347,152,5
77626,198,134,4
77627,66869,61,1
77628,8324,69,3
77629,8688,111,2
77630,7164,124,3
77631,46724,184,3
77632,82603,5,2
77633,5089,100,3
77634,43403,72,3
77635,2002,42,2
77636,50869,15,4
77637,48935,39,4
77638,37179,123,2
77639,26106,116,4
77640,33720,143,4
77641,78627,178,5
77642,28920,91,4
77643,38461,199,3
77644,59619,207,3
77645,51155,100,3
77646,39148,75,2
77647,78870,176,2
77648,49389,54,2
77649,9028,165,2
77650,51977,73,2
77651,24897,103,3
77652,19998,40,2
77653,57569,48,4
77654,47166,110,3
77655,21982,150,2
77656,44424,218,2
77657,78401,181,3
77658,66114,151,3
77659,36563,66,4
77660,4128,9,3
77661,78153,168,4
77662,26277,132,2
77663,34444,203,3
77664,19575,34,3
77665,58254,94,2
77666,38692,60,3
77667,2991,92,4
77668,73497,35,2
77669,61634,211,4
77670,35657,156,4
77671,60205,103,3
77672,8795,180,4
77673,3199,187,4
77674,31356,210,2
77675,19695,22,3
77676,55059,137,5
77677,26758,73,4
77678,42520,218,1
77679,76949,136,3
77680,82474,18,1
77681,44738,198,1
77682,69049,106,3
77683,51038,119,4
77684,17293,204,4
77685,26448,61,1
77686,75884,178,5
77687,5915,67,2
77688,63369,18,2
77689,2668,142,4
77690,76071,88,2
77691,81508,71,3
77692,70358,23,3
77693,29617,134,2
77694,11215,54,4
77695,37500,121,3
77696,77920,166,3
77697,34797,83,2
77698,39790,22,3
77699,43311,12,2
77700,38863,127,3
77701,41976,136,1
77702,77545,10,4
77703,39882,8,2
77704,3457,88,2
77705,31721,177,3
77706,42136,136,2
77707,14216,172,2
77708,47987,37,3
77709,4761,75,2
77710,20644,107,3
77711,79031,44,4
77712,6371,22,3
77713,66093,163,3
77714,54721,163,4
77715,46215,158,4
77716,74282,147,3
77717,48938,184,5
77718,46270,46,4
77719,42461,216,4
77720,65365,54,3
77721,55787,25,2
77722,69315,84,4
77723,15217,118,2
77724,52537,72,5
77725,22900,21,2
77726,3626,217,4
77727,47078,173,4
77728,57396,197,4
77729,18120,118,3
77730,45634,12,3
77731,82571,116,4
77732,66444,214,4
77733,61318,24,4
77734,82232,64,2
77735,34130,71,2
77736,23594,164,2
77737,61961,13,3
77738,51535,192,2
77739,20930,197,2
77740,26452,67,4
77741,48766,2,4
77742,24571,50,5
77743,50198,49,4
77744,46798,167,4
77745,71297,69,3
77746,25116,49,4
77747,56977,27,2
77748,76509,76,4
77749,42730,4,4
77750,36885,4,4
77751,33514,28,2
77752,56958,175,4
77753,22584,132,3
77754,9785,16,5
77755,79044,3,3
77756,18440,51,4
77757,20151,98,4
77758,46801,25,3
77759,30905,164,4
77760,6616,94,4
77761,46546,220,5
77762,81353,162,2
77763,67164,39,3
77764,12517,155,3
77765,37292,220,5
77766,52168,153,2
77767,44739,121,3
77768,48457,210,3
77769,44665,218,3
77770,51610,18,3
77771,68590,199,4
77772,70546,119,4
77773,12462,173,2
77774,28860,207,4
77775,54029,191,4
77776,6979,24,4
77777,50963,62,5
77778,25449,162,3
77779,57180,108,3
77780,50160,111,2
77781,52221,171,3
77782,21533,41,3
77783,42871,67,2
77784,57604,64,4
77785,9035,84,3
77786,29330,105,4
77787,43794,188,3
77788,7852,51,2
77789,50303,145,5
77790,60205,23,4
77791,7255,151,3
77792,16701,49,4
77793,26825,7,5
77794,21697,187,4
77795,22921,208,3
77796,29412,86,5
77797,38306,202,4
77798,36705,205,2
77799,55763,126,4
77800,8947,109,3
77801,2,117,4
77802,6369,89,3
77803,29087,167,2
77804,54554,216,4
77805,42102,91,3
77806,45942,182,5
77807,52915,216,2
77808,37742,100,4
77809,5804,63,2
77810,22805,149,2
77811,51823,195,3
77812,19205,56,5
77813,29798,151,4
77814,55485,124,4
77815,57408,51,2
77816,59100,42,2
77817,51122,119,2
77818,6712,65,3
77819,42172,43,4
77820,71716,68,5
77821,3202,51,3
77822,20858,170,2
77823,12530,219,2
77824,53634,155,5
77825,82989,94,4
77826,76404,56,3
77827,34998,118,3
77828,25666,99,4
77829,74634,92,3
77830,56329,150,3
77831,7695,113,3
77832,27720,174,4
77833,10612,100,4
77834,28997,220,5
77835,20152,91,3
77836,1813,109,2
77837,78081,180,2
77838,51553,130,3
77839,33006,154,3
77840,67112,184,3
77841,52360,101,4
77842,22251,118,2
77843,28699,134,4
77844,31162,146,3
77845,77678,169,3
77846,20422,71,3
77847,42328,34,3
77848,59405,22,4
77849,28697,172,3
77850,36615,110,4
77851,64298,218,2
77852,22104,171,3
77853,5653,94,4
77854,48843,47,4
77855,69672,81,3
77856,20690,161,2
77857,53681,105,2
77858,18791,37,3
77859,15108,52,2
77860,20706,170,2
77861,47712,9,2
77862,9953,200,1
77863,65638,1,4
77864,28801,96,1
77865,60387,186,4
77866,70176,136,3
77867,55270,213,2
77868,36278,83,1
77869,19696,97,3
77870,27529,85,4
77871,28191,71,4
77872,27561,98,5
77873,10596,138,1
77874,80338,98,4
77875,1571,67,2
77876,68803,156,4
77877,24272,215,4
77878,73840,8,3
77879,44753,31,4
77880,53831,21,2
77881,30079,0,3
77882,68755,186,3
77883,65065,175,3
77884,1003,68,3
77885,5485,54,3
77886,44945,209,2
77887,59854,50,5
77888,21291,134,2
77889,39646,158,4
77890,5318,216,2
77891,73252,138,1
77892,30835,85,4
77893,74686,55,3
77894,72473,110,4
77895,79141,72,5
77896,30962,215,3
77897,52211,150,2
77898,21794,221,3
77899,56103,91,4
77900,28872,100,2
77901,43510,117,3
77902,8447,140,4
77903,74293,31,3
77904,28872,194,3
77905,79902,68,4
77906,43291,78,4
77907,44106,155,5
77908,37527,85,3
77909,63575,111,4
77910,75408,108,2
77911,12907,4,2
77912,7127,112,3
77913,77372,56,5
77914,68745,208,2
77915,76092,83,1
77916,37665,107,1
77917,50389,198,3
77918,9591,175,4
77919,73812,87,4
77920,4956,192,3
77921,7441,164,2
77922,42843,84,2
77923,56562,130,4
77924,59729,60,1
77925,19610,1,4
77926,31021,189,3
77927,12314,204,4
77928,26660,147,3
77929,61788,178,5
77930,16042,94,3
77931,81717,74,3
77932,76572,56,3
77933,38913,180,3
77934,60054,101,4
77935,46509,122,2
77936,31478,211,4
77937,588,182,5
77938,17267,114,2
77939,39964,184,5
77940,65740,58,3
77941,18446,146,4
77942,21725,174,3
77943,32519,78,4
77944,55882,66,2
77945,23909,2,4
77946,63095,72,3
77947,22328,184,5
77948,58003,84,4
77949,63516,75,3
77950,56795,182,4
77951,76416,29,2
77952,13404,155,4
77953,28077,104,3
77954,27236,76,3
77955,22671,100,3
77956,36745,206,3
77957,21555,17,4
77958,35976,28,3
77959,46549,71,2
77960,52449,45,3
77961,74186,195,3
77962,16662,183,4
77963,65901,172,3
77964,5274,175,4
77965,46383,188,1
77966,69712,146,4
77967,19370,211,4
77968,46566,80,1
77969,60052,198,3
77970,78290,27,3
77971,74347,152,4
77972,24322,221,5
77973,19356,162,3
77974,39581,90,4
77975,34730,90,5
77976,71577,148,4
77977,35621,163,4
77978,25860,162,2
77979,66839,147,2
77980,12095,75,2
77981,52458,198,1
77982,61743,19,2
77983,60348,140,2
77984,30764,54,4
77985,70831,24,3
77986,31408,92,3
77987,69821,32,1
77988,68599,84,3
77989,82013,17,2
77990,79207,63,2
77991,10498,95,2
77992,27416,33,4
77993,76044,36,4
77994,75195,178,5
77995,63851,144,2
77996,8342,198,2
77997,77647,125,3
77998,46232,210,1
77999,4921,27,2
78000,63622,95,2
78001,22931,85,2
78002,75137,75,4
78003,53335,147,1
78004,59571,178,3
78005,32659,56,4
78006,9964,27,3
78007,67612,0,4
78008,60775,170,3
78009,53077,99,1
78010,17953,210,2
78011,39149,50,3
78012,46484,43,4
78013,31263,2,3
78014,39169,20,4
78015,58175,66,2
78016,56877,163,2
78017,20869,96,3
78018,13522,72,3
78019,36433,149,2
78020,1582,54,4
78021,46461,155,5
78022,47708,205,4
78023,3648,49,3
78024,8025,71,2
78025,61349,18,1
78026,21197,59,4
78027,18070,21,3
78028,46171,12,2
78029,40320,202,3
78030,24209,29,4
78031,6057,188,2
78032,13776,127,5
78033,50845,3,3
78034,64472,113,2
78035,45346,22,3
78036,56401,108,2
78037,28236,73,4
78038,65750,83,2
78039,61600,39,3
78040,43883,132,4
78041,22015,25,1
78042,2645,140,4
78043,50357,14,4
78044,77038,115,2
78045,42799,111,2
78046,68467,56,5
78047,36876,64,4
78048,77666,126,4
78049,11337,135,4
78050,66386,147,1
78051,11777,101,3
78052,43327,115,4
78053,55332,169,4
78054,44923,218,1
78055,50957,165,2
78056,26294,114,1
78057,74667,123,3
78058,55701,72,4
78059,82629,65,4
78060,51714,184,3
78061,56035,37,4
78062,61943,149,3
78063,79520,110,2
78064,37428,178,5
78065,36171,171,3
78066,82502,186,4
78067,34665,162,1
78068,70368,204,3
78069,23033,73,2
78070,31445,83,1
78071,80966,94,2
78072,27151,162,3
78073,4769,115,2
78074,56596,122,2
78075,24331,17,3
78076,53253,114,1
78077,79289,169,3
78078,71347,27,3
78079,21917,128,3
78080,26336,47,4
78081,58491,45,3
78082,61088,84,4
78083,24300,94,2
78084,49516,65,3
78085,14525,197,4
78086,35646,40,2
78087,25875,167,4
78088,42854,69,3
78089,25520,66,4
78090,52963,68,3
78091,71511,116,2
78092,10483,124,3
78093,45027,156,3
78094,45883,124,3
78095,44013,174,2
78096,27511,82,3
78097,73720,132,2
78098,63644,85,3
78099,1852,19,2
78100,41455,119,2
78101,11333,61,3
78102,51755,89,3
78103,61936,136,3
78104,9550,40,2
78105,80867,205,4
78106,58703,164,2
78107,22543,122,2
78108,81408,137,3
78109,16918,27,3
78110,12537,13,5
78111,14789,172,3
78112,64783,121,3
78113,60496,56,3
78114,8797,77,3
78115,41543,68,3
78116,7444,164,2
78117,24011,120,3
78118,5636,69,3
78119,20553,64,3
78120,59765,35,4
78121,33806,33,2
78122,23172,213,3
78123,17719,155,3
78124,67313,3,3
78125,65804,121,2
78126,73443,65,2
78127,8565,16,3
78128,56046,83,2
78129,28715,54,4
78130,60846,204,3
78131,41248,118,2
78132,44013,219,1
78133,72194,2,3
78134,54021,155,4
78135,44738,139,3
78136,26391,132,2
78137,61962,107,1
78138,11524,193,3
78139,55157,129,3
78140,58990,50,5
78141,6898,221,5
78142,46943,209,2
78143,28539,194,4
78144,41313,129,2
78145,60601,219,1
78146,25872,69,3
78147,82841,39,3
78148,63254,18,1
78149,1174,31,4
78150,38844,62,3
78151,22535,131,3
78152,51153,145,5
78153,51248,160,5
78154,75212,184,5
78155,45913,7,5
78156,16329,159,1
78157,26484,17,4
78158,6138,121,4
78159,59041,102,2
78160,39373,49,3
78161,13651,12,2
78162,38630,35,2
78163,2068,219,3
78164,39539,93,2
78165,62389,136,3
78166,25906,74,4
78167,3155,214,5
78168,71137,193,2
78169,23703,48,3
78170,34874,170,4
78171,19825,118,3
78172,7158,9,3
78173,8313,143,3
78174,1879,39,2
78175,24257,117,3
78176,39526,196,4
78177,64043,220,5
78178,32451,159,2
78179,1120,29,3
78180,22251,138,2
78181,18695,9,3
78182,71470,110,3
78183,74318,33,4
78184,29865,93,2
78185,34861,183,3
78186,982,112,4
78187,22931,100,3
78188,45485,199,4
78189,10934,9,3
78190,70492,26,3
78191,25410,95,4
78192,70896,132,3
78193,18047,29,3
78194,72188,180,3
78195,69216,104,3
78196,28934,164,2
78197,34908,79,4
78198,81945,107,3
78199,31995,126,2
78200,14013,24,4
78201,10563,50,4
78202,36163,92,2
78203,76509,76,4
78204,79871,38,4
78205,17335,32,3
78206,39741,137,3
78207,80979,94,3
78208,54428,212,4
78209,39724,109,4
78210,36913,169,4
78211,27509,64,4
78212,403,40,2
78213,28862,122,2
78214,25458,196,5
78215,15777,41,2
78216,38878,13,5
78217,36657,10,4
78218,43805,221,4
78219,61903,76,4
78220,54840,25,1
78221,18425,91,4
78222,67538,167,2
78223,35287,102,4
78224,73110,167,2
78225,50352,200,3
78226,5673,198,2
78227,31350,219,3
78228,48346,165,2
78229,58546,220,5
78230,69518,127,5
78231,44391,112,4
78232,55694,201,2
78233,15022,116,3
78234,21936,31,2
78235,13833,210,3
78236,21551,16,4
78237,69024,153,3
78238,46057,157,2
78239,75603,114,1
78240,6519,161,4
78241,80453,181,2
78242,71606,195,4
78243,52937,16,5
78244,36364,215,2
78245,7274,205,2
78246,1260,169,2
78247,16364,151,3
78248,81575,179,4
78249,4785,146,3
78250,24892,211,2
78251,71055,211,2
78252,55264,107,3
78253,36417,205,4
78254,6463,208,4
78255,12628,183,4
78256,36688,59,4
78257,57735,183,3
78258,36134,30,4
78259,60290,177,4
78260,54263,53,2
78261,72785,81,3
78262,65250,100,4
78263,37732,161,4
78264,49548,107,2
78265,66723,201,2
78266,5412,113,3
78267,40225,162,2
78268,74785,49,5
78269,76442,104,4
78270,77959,58,5
78271,21368,59,3
78272,58860,115,4
78273,5316,168,4
78274,44316,147,3
78275,66827,157,4
78276,4874,144,4
78277,39086,129,2
78278,13159,27,2
78279,28207,77,2
78280,27384,81,2
78281,27456,47,3
78282,27518,66,2
78283,73756,13,5
78284,60024,156,5
78285,79565,103,3
78286,48933,59,3
78287,57849,188,1
78288,81263,171,5
78289,26534,113,1
78290,3457,155,5
78291,3527,101,2
78292,46052,9,2
78293,36332,76,3
78294,51443,193,4
78295,12004,202,4
78296,13765,25,1
78297,65196,176,2
78298,68826,183,3
78299,18836,104,3
78300,30973,21,4
78301,40779,11,3
78302,53514,21,2
78303,42987,199,4
78304,446,93,2
78305,44085,158,3
78306,55802,73,3
78307,13006,55,4
78308,81288,19,2
78309,22721,68,4
78310,43666,191,2
78311,17745,6,3
78312,8081,88,3
78313,36035,26,4
78314,35536,114,1
78315,41783,95,3
78316,38260,25,3
78317,72826,135,3
78318,34348,137,3
78319,48950,212,4
78320,16021,79,4
78321,52611,140,4
78322,81008,176,3
78323,44585,85,4
78324,63836,13,4
78325,44788,164,2
78326,45531,61,3
78327,45756,61,2
78328,81808,203,4
78329,36893,197,3
78330,3278,32,1
78331,75169,130,4
78332,40144,56,4
78333,35823,138,2
78334,69859,49,5
78335,61337,214,3
78336,240,215,4
78337,18923,92,3
78338,22041,40,3
78339,15925,207,4
78340,69400,47,5
78341,44586,69,3
78342,28500,76,3
78343,73069,74,3
78344,20216,51,3
78345,59329,86,4
78346,73842,212,2
78347,21222,152,5
78348,71531,177,4
78349,26450,65,2
78350,1384,177,3
78351,48991,157,4
78352,79588,169,3
78353,70364,169,4
78354,53588,75,2
78355,15852,3,4
78356,42634,78,4
78357,70759,128,4
78358,34356,46,2
78359,76368,190,4
78360,28462,147,3
78361,12884,74,5
78362,47647,120,3
78363,10537,128,3
78364,56773,14,2
78365,30712,174,3
78366,6445,160,5
78367,56145,60,3
78368,35768,71,3
78369,55875,104,4
78370,6943,189,4
78371,4422,176,4
78372,10843,177,2
78373,40329,193,2
78374,4125,116,4
78375,6332,161,3
78376,50855,40,4
78377,81630,69,3
78378,43644,188,1
78379,21715,141,3
78380,54601,139,1
78381,74689,47,5
78382,40118,137,3
78383,39548,43,4
78384,51567,121,4
78385,55581,99,4
78386,47488,56,3
78387,55267,177,4
78388,31915,97,4
78389,20141,18,1
78390,4590,124,3
78391,60576,22,2
78392,46221,61,1
78393,13527,82,2
78394,58273,217,4
78395,19254,61,2
78396,60074,176,2
78397,70203,146,2
78398,24292,127,4
78399,10896,13,3
78400,39052,8,2
78401,67415,150,3
78402,1877,112,3
78403,41208,129,2
78404,26376,54,2
78405,37079,214,3
78406,2874,205,2
78407,72640,35,4
78408,57443,122,3
78409,25615,23,2
78410,28479,120,2
78411,63650,139,1
78412,40298,48,4
78413,29596,56,4
78414,26848,92,4
78415,69063,124,4
78416,36025,127,5
78417,61917,59,4
78418,18940,169,3
78419,9418,84,3
78420,62818,56,3
78421,14288,141,3
78422,40446,30,5
78423,57572,207,2
78424,48212,13,5
78425,34897,171,3
78426,10783,107,3
78427,79586,17,3
78428,39427,98,3
78429,8609,164,3
78430,20189,76,3
78431,8898,117,5
78432,60504,122,2
78433,70135,40,4
78434,37883,213,1
78435,3636,73,2
78436,28333,210,2
78437,7978,121,3
78438,46287,205,3
78439,66312,59,3
78440,3965,36,4
78441,25160,47,4
78442,69250,206,4
78443,53601,41,3
78444,11993,101,3
78445,77552,58,5
78446,23541,88,2
78447,15354,155,5
78448,19597,217,4
78449,81066,220,4
78450,61423,2,4
78451,37249,215,3
78452,6816,158,2
78453,75558,35,4
78454,20475,82,3
78455,56645,63,4
78456,58285,103,4
78457,72474,183,5
78458,39503,144,2
78459,82900,137,5
78460,16475,153,2
78461,43746,17,3
78462,81873,200,3
78463,55172,153,3
78464,3425,215,2
78465,67008,194,2
78466,62182,96,3
78467,30922,92,3
78468,71169,198,2
78469,42879,104,4
78470,7168,174,4
78471,72788,142,4
78472,39421,156,4
78473,54602,204,4
78474,30511,71,3
78475,22035,69,3
78476,15888,147,3
78477,32344,176,3
78478,55647,185,4
78479,21939,166,4
78480,10775,4,3
78481,56667,16,3
78482,26669,94,3
78483,36452,15,4
78484,34859,187,4
78485,73382,77,3
78486,43179,84,2
78487,6485,31,3
78488,30105,153,4
78489,23677,175,2
78490,58161,37,3
78491,60428,123,1
78492,64802,158,4
78493,47975,73,3
78494,36711,14,4
78495,79955,40,3
78496,17968,140,3
78497,32063,199,2
78498,36418,95,3
78499,22306,82,2
78500,80086,16,4
78501,44132,10,3
78502,57946,185,3
78503,7881,68,3
78504,27795,135,4
78505,45474,14,4
78506,55966,0,3
78507,34042,31,2
78508,24356,141,2
78509,4911,148,2
78510,55301,194,2
78511,30538,86,3
78512,67096,89,4
78513,44447,14,4
78514,21655,76,4
78515,18318,58,5
78516,49217,172,4
78517,70137,4,4
78518,60559,215,3
78519,55419,141,3
78520,81868,182,3
78521,36792,195,2
78522,60132,17,2
78523,14850,190,4
78524,9268,24,2
78525,36321,46,4
78526,30043,120,2
78527,58661,155,4
78528,15341,51,2
78529,3203,43,5
78530,79453,61,2
78531,49956,214,4
78532,30392,216,3
78533,3512,35,3
78534,4960,159,2
78535,76310,48,3
78536,53123,74,4
78537,70216,183,4
78538,61431,18,2
78539,62926,101,2
78540,74461,36,2
78541,61391,125,3
78542,32889,53,2
78543,76053,105,3
78544,47725,205,4
78545,55749,68,4
78546,7765,33,4
78547,69970,45,2
78548,67021,152,5
78549,34598,156,3
78550,40648,92,4
78551,47854,32,3
78552,73573,115,3
78553,38582,10,3
78554,32350,21,3
78555,81655,42,2
78556,266,34,4
78557,72235,59,4
78558,2050,97,5
78559,14860,33,3
78560,40932,170,2
78561,31631,124,3
78562,38208,26,3
78563,34686,24,2
78564,32511,148,2
78565,68441,116,2
78566,33083,205,4
78567,67431,3,2
78568,76188,184,5
78569,16461,77,3
78570,57182,69,1
78571,71577,90,4
78572,3050,83,3
78573,75087,218,3
78574,73784,207,3
78575,21807,37,3
78576,78257,40,3
78577,557,168,2
78578,61598,130,3
78579,2495,197,2
78580,15110,98,3
78581,42298,147,2
78582,46696,192,3
78583,46415,176,3
78584,22387,149,4
78585,8284,100,2
78586,62536,201,2
78587,79377,142,3
78588,70767,147,2
78589,11755,168,2
78590,23239,103,2
78591,20577,217,3
78592,56713,141,4
78593,59834,10,4
